9,1556448150,90
0,1556448450,65
1,1556448450,36
2,1556448450,69
3,1556448450,74
4,1556448450,94
5,1556448450,70
6,1556448450,0
7,1556448450,79
8,1556448450,21
9,1556448450,88
0,1556448750,35
1,1556448750,94
2,1556448750,50
3,1556448750,25
4,1556448750,36
5,1556448750,31
6,1556448750,95
7,1556448750,89
8,1556448750,33
9,1556448750,25
0,1556449050,71
1,1556449050,91
2,1556449050,60
3,1556449050,96
4,1556449050,39
5,1556449050,44
6,1556449050,78
7,1556449050,77
8,1556449050,82
9,1556449050,94
0,1556449350,67
1,1556449350,47
2,1556449350,82
3,1556449350,88
4,1556449350,22
5,1556449350,77
6,1556449350,59
7,1556449350,22
8,1556449350,56
9,1556449350,32
0,1556449650,62
1,1556449650,43
2,1556449650,78
3,1556449650,12
4,1556449650,68
5,1556449650,14
6,1556449650,43
7,1556449650,15
8,1556449650,55
9,1556449650,76
0,1556449950,40
1,1556449950,26
2,1556449950,20
3,1556449950,52
4,1556449950,75
5,1556449950,59
6,1556449950,97
7,1556449950,53
8,1556449950,36
9,1556449950,31
0,1556450250,0
1,1556450250,55
2,1556450250,78
3,1556450250,34
4,1556450250,44
5,1556450250,0
6,1556450250,11
7,1556450250,55
8,1556450250,75
9,1556450250,19
0,1556450550,39
1,1556450550,37
2,1556450550,63
3,1556450550,18
4,1556450550,50
5,1556450550,83
6,1556450550,84
7,1556450550,93
8,1556450550,99
9,1556450550,92
0,1556450850,22
1,1556450850,91
2,1556450850,70
3,1556450850,42
4,1556450850,44
5,1556450850,45
6,1556450850,1
7,1556450850,93
8,1556450850,51
9,1556450850,89
0,1556451150,24
1,1556451150,3
2,1556451150,44
3,1556451150,54
4,1556451150,89
5,1556451150,40
6,1556451150,55
7,1556451150,1
8,1556451150,47
9,1556451150,30
0,1556451450,72
1,1556451450,87
2,1556451450,19
3,1556451450,35
4,1556451450,57
5,1556451450,69
6,1556451450,71
7,1556451450,93
8,1556451450,15
9,1556451450,70
0,1556451750,85
1,1556451750,37
2,1556451750,13
3,1556451750,56
4,1556451750,79
5,1556451750,9
6,1556451750,53
7,1556451750,32
8,1556451750,54
9,1556451750,56
0,1556452050,21
1,1556452050,78
2,1556452050,59
3,1556452050,17
4,1556452050,33
5,1556452050,49
6,1556452050,58
7,1556452050,40
8,1556452050,2
9,1556452050,57
0,1556452350,22
1,1556452350,26
2,1556452350,44
3,1556452350,41
4,1556452350,62
5,1556452350,53
6,1556452350,63
7,1556452350,33
8,1556452350,47
9,1556452350,78
0,1556452650,55
1,1556452650,84
2,1556452650,15
3,1556452650,20
4,1556452650,40
5,1556452650,46
6,1556452650,30
7,1556452650,94
8,1556452650,78
9,1556452650,84
0,1556452950,50
1,1556452950,51
2,1556452950,15
3,1556452950,62
4,1556452950,68
5,1556452950,0
6,1556452950,63
7,1556452950,78
8,1556452950,92
9,1556452950,17
0,1556453250,36
1,1556453250,14
2,1556453250,43
3,1556453250,32
4,1556453250,7
5,1556453250,57
6,1556453250,86
7,1556453250,70
8,1556453250,42
9,1556453250,85
0,1556453550,48
1,1556453550,97
2,1556453550,69
3,1556453550,15
4,1556453550,18
5,1556453550,62
6,1556453550,13
7,1556453550,0
8,1556453550,56
9,1556453550,91
0,1556453850,84
1,1556453850,58
2,1556453850,94
3,1556453850,51
4,1556453850,72
5,1556453850,63
6,1556453850,51
7,1556453850,87
8,1556453850,93
9,1556453850,43
0,1556454150,4
1,1556454150,29
2,1556454150,9
3,1556454150,0
4,1556454150,14
5,1556454150,17
6,1556454150,57
7,1556454150,0
8,1556454150,39
9,1556454150,0
0,1556454450,37
1,1556454450,88
2,1556454450,49
3,1556454450,58
4,1556454450,55
5,1556454450,67
6,1556454450,20
7,1556454450,69
8,1556454450,19
9,1556454450,28
0,1556454750,12
1,1556454750,56
2,1556454750,39
3,1556454750,7
4,1556454750,7
5,1556454750,11
6,1556454750,22
7,1556454750,11
8,1556454750,99
9,1556454750,67
0,1556455050,54
1,1556455050,55
2,1556455050,97
3,1556455050,16
4,1556455050,55
5,1556455050,11
6,1556455050,33
7,1556455050,65
8,1556455050,63
9,1556455050,72
0,1556455350,65
1,1556455350,52
2,1556455350,12
3,1556455350,14
4,1556455350,10
5,1556455350,20
6,1556455350,34
7,1556455350,83
8,1556455350,89
9,1556455350,53
0,1556455650,11
1,1556455650,53
2,1556455650,61
3,1556455650,50
4,1556455650,12
5,1556455650,69
6,1556455650,14
7,1556455650,34
8,1556455650,80
9,1556455650,65
0,1556455950,54
1,1556455950,86
2,1556455950,20
3,1556455950,51
4,1556455950,2
5,1556455950,28
6,1556455950,14
7,1556455950,87
8,1556455950,93
9,1556455950,29
0,1556456250,60
1,1556456250,58
2,1556456250,81
3,1556456250,24
4,1556456250,24
5,1556456250,43
6,1556456250,96
7,1556456250,10
8,1556456250,26
9,1556456250,37
0,1556456550,16
1,1556456550,38
2,1556456550,91
3,1556456550,77
4,1556456550,40
5,1556456550,3
6,1556456550,46
7,1556456550,54
8,1556456550,90
9,1556456550,78
0,1556456850,19
1,1556456850,96
2,1556456850,65
3,1556456850,92
4,1556456850,47
5,1556456850,67
6,1556456850,20
7,1556456850,13
8,1556456850,55
9,1556456850,13
0,1556457150,94
1,1556457150,67
2,1556457150,23
3,1556457150,27
4,1556457150,43
5,1556457150,99
6,1556457150,70
7,1556457150,92
8,1556457150,62
9,1556457150,97
0,1556457450,29
1,1556457450,78
2,1556457450,87
3,1556457450,72
4,1556457450,7
5,1556457450,79
6,1556457450,28
7,1556457450,6
8,1556457450,34
9,1556457450,70
0,1556457750,84
1,1556457750,5
2,1556457750,66
3,1556457750,1
4,1556457750,49
5,1556457750,65
6,1556457750,21
7,1556457750,69
8,1556457750,78
9,1556457750,76
0,1556458050,34
1,1556458050,24
2,1556458050,95
3,1556458050,9
4,1556458050,51
5,1556458050,90
6,1556458050,61
7,1556458050,21
8,1556458050,82
9,1556458050,23
0,1556458350,70
1,1556458350,12
2,1556458350,53
3,1556458350,57
4,1556458350,36
5,1556458350,60
6,1556458350,89
7,1556458350,64
8,1556458350,18
9,1556458350,75
0,1556458650,34
1,1556458650,55
2,1556458650,80
3,1556458650,0
4,1556458650,56
5,1556458650,82
6,1556458650,65
7,1556458650,77
8,1556458650,3
9,1556458650,95
0,1556458950,5
1,1556458950,38
2,1556458950,19
3,1556458950,0
4,1556458950,99
5,1556458950,70
6,1556458950,91
7,1556458950,12
8,1556458950,92
9,1556458950,25
0,1556459250,35
1,1556459250,14
2,1556459250,89
3,1556459250,40
4,1556459250,24
5,1556459250,26
6,1556459250,53
7,1556459250,13
8,1556459250,90
9,1556459250,71
0,1556459550,88
1,1556459550,77
2,1556459550,26
3,1556459550,20
4,1556459550,77
5,1556459550,83
6,1556459550,2
7,1556459550,95
8,1556459550,12
9,1556459550,6
0,1556459850,90
1,1556459850,18
2,1556459850,96
3,1556459850,62
4,1556459850,18
5,1556459850,47
6,1556459850,32
7,1556459850,61
8,1556459850,60
9,1556459850,76
0,1556460150,39
1,1556460150,47
2,1556460150,43
3,1556460150,28
4,1556460150,88
5,1556460150,67
6,1556460150,54
7,1556460150,41
8,1556460150,80
9,1556460150,97
0,1556460450,64
1,1556460450,68
2,1556460450,74
3,1556460450,91
4,1556460450,88
5,1556460450,3
6,1556460450,26
7,1556460450,43
8,1556460450,98
9,1556460450,38
0,1556460750,1
1,1556460750,41
2,1556460750,56
3,1556460750,97
4,1556460750,3
5,1556460750,27
6,1556460750,96
7,1556460750,87
8,1556460750,40
9,1556460750,56
0,1556461050,16
1,1556461050,79
2,1556461050,56
3,1556461050,59
4,1556461050,8
5,1556461050,44
6,1556461050,26
7,1556461050,14
8,1556461050,37
9,1556461050,58
0,1556461350,63
1,1556461350,1
2,1556461350,26
3,1556461350,37
4,1556461350,44
5,1556461350,66
6,1556461350,93
7,1556461350,70
8,1556461350,61
9,1556461350,43
0,1556461650,61
1,1556461650,62
2,1556461650,84
3,1556461650,17
4,1556461650,11
5,1556461650,39
6,1556461650,96
7,1556461650,8
8,1556461650,79
9,1556461650,37
0,1556461950,16
1,1556461950,47
2,1556461950,68
3,1556461950,72
4,1556461950,6
5,1556461950,28
6,1556461950,68
7,1556461950,84
8,1556461950,43
9,1556461950,5
0,1556462250,42
1,1556462250,6
2,1556462250,59
3,1556462250,20
4,1556462250,96
5,1556462250,3
6,1556462250,86
7,1556462250,41
8,1556462250,26
9,1556462250,48
0,1556462550,84
1,1556462550,87
2,1556462550,10
3,1556462550,21
4,1556462550,56
5,1556462550,22
6,1556462550,12
7,1556462550,5
8,1556462550,82
9,1556462550,43
0,1556462850,94
1,1556462850,98
2,1556462850,90
3,1556462850,62
4,1556462850,71
5,1556462850,96
6,1556462850,91
7,1556462850,39
8,1556462850,32
9,1556462850,86
0,1556463150,97
1,1556463150,74
2,1556463150,44
3,1556463150,56
4,1556463150,94
5,1556463150,92
6,1556463150,11
7,1556463150,33
8,1556463150,33
9,1556463150,89
0,1556463450,33
1,1556463450,70
2,1556463450,28
3,1556463450,43
4,1556463450,91
5,1556463450,37
6,1556463450,17
7,1556463450,55
8,1556463450,42
9,1556463450,51
0,1556463750,99
1,1556463750,36
2,1556463750,50
3,1556463750,89
4,1556463750,50
5,1556463750,73
6,1556463750,38
7,1556463750,93
8,1556463750,12
9,1556463750,70
0,1556464050,79
1,1556464050,61
2,1556464050,97
3,1556464050,24
4,1556464050,17
5,1556464050,43
6,1556464050,68
7,1556464050,81
8,1556464050,76
9,1556464050,2
0,1556464350,70
1,1556464350,9
2,1556464350,72
3,1556464350,99
4,1556464350,5
5,1556464350,15
6,1556464350,88
7,1556464350,74
8,1556464350,70
9,1556464350,30
0,1556464650,26
1,1556464650,69
2,1556464650,18
3,1556464650,76
4,1556464650,59
5,1556464650,20
6,1556464650,1
7,1556464650,49
8,1556464650,14
9,1556464650,13
0,1556464950,19
1,1556464950,93
2,1556464950,27
3,1556464950,68
4,1556464950,69
5,1556464950,96
6,1556464950,12
7,1556464950,38
8,1556464950,77
9,1556464950,40
0,1556465250,40
1,1556465250,0
2,1556465250,50
3,1556465250,64
4,1556465250,51
5,1556465250,7
6,1556465250,79
7,1556465250,39
8,1556465250,81
9,1556465250,49
0,1556465550,69
1,1556465550,7
2,1556465550,71
3,1556465550,39
4,1556465550,35
5,1556465550,30
6,1556465550,59
7,1556465550,36
8,1556465550,31
9,1556465550,73
0,1556465850,2
1,1556465850,2
2,1556465850,19
3,1556465850,29
4,1556465850,71
5,1556465850,88
6,1556465850,25
7,1556465850,35
8,1556465850,26
9,1556465850,55
0,1556466150,75
1,1556466150,18
2,1556466150,55
3,1556466150,25
4,1556466150,82
5,1556466150,6
6,1556466150,32
7,1556466150,13
8,1556466150,45
9,1556466150,66
0,1556466450,15
1,1556466450,66
2,1556466450,73
3,1556466450,86
4,1556466450,57
5,1556466450,61
6,1556466450,68
7,1556466450,68
8,1556466450,49
9,1556466450,99
0,1556466750,42
1,1556466750,3
2,1556466750,1
3,1556466750,13
4,1556466750,84
5,1556466750,72
6,1556466750,1
7,1556466750,62
8,1556466750,7
9,1556466750,80
0,1556467050,17
1,1556467050,35
2,1556467050,98
3,1556467050,24
4,1556467050,60
5,1556467050,33
6,1556467050,30
7,1556467050,45
8,1556467050,46
9,1556467050,27
0,1556467350,11
1,1556467350,61
2,1556467350,45
3,1556467350,36
4,1556467350,99
5,1556467350,54
6,1556467350,97
7,1556467350,67
8,1556467350,22
9,1556467350,99
0,1556467650,66
1,1556467650,16
2,1556467650,2
3,1556467650,20
4,1556467650,29
5,1556467650,87
6,1556467650,44
7,1556467650,83
8,1556467650,49
9,1556467650,4
0,1556467950,63
1,1556467950,18
2,1556467950,39
3,1556467950,61
4,1556467950,42
5,1556467950,99
6,1556467950,46
7,1556467950,24
8,1556467950,96
9,1556467950,93
0,1556468250,3
1,1556468250,7
2,1556468250,6
3,1556468250,0
4,1556468250,44
5,1556468250,58
6,1556468250,54
7,1556468250,93
8,1556468250,25
9,1556468250,28
0,1556468550,92
1,1556468550,44
2,1556468550,45
3,1556468550,95
4,1556468550,64
5,1556468550,26
6,1556468550,34
7,1556468550,8
8,1556468550,9
9,1556468550,83
0,1556468850,12
1,1556468850,72
2,1556468850,53
3,1556468850,51
4,1556468850,86
5,1556468850,95
6,1556468850,3
7,1556468850,32
8,1556468850,71
9,1556468850,99
0,1556469150,77
1,1556469150,26
2,1556469150,59
3,1556469150,36
4,1556469150,26
5,1556469150,3
6,1556469150,94
7,1556469150,32
8,1556469150,96
9,1556469150,19
0,1556469450,60
1,1556469450,41
2,1556469450,15
3,1556469450,57
4,1556469450,88
5,1556469450,79
6,1556469450,36
7,1556469450,22
8,1556469450,88
9,1556469450,45
0,1556469750,57
1,1556469750,52
2,1556469750,70
3,1556469750,10
4,1556469750,56
5,1556469750,56
6,1556469750,57
7,1556469750,11
8,1556469750,40
9,1556469750,80
0,1556470050,10
1,1556470050,70
2,1556470050,6
3,1556470050,21
4,1556470050,6
5,1556470050,32
6,1556470050,24
7,1556470050,52
8,1556470050,64
9,1556470050,73
0,1556470350,71
1,1556470350,76
2,1556470350,66
3,1556470350,87
4,1556470350,86
5,1556470350,54
6,1556470350,18
7,1556470350,22
8,1556470350,76
9,1556470350,58
0,1556470650,19
1,1556470650,33
2,1556470650,11
3,1556470650,89
4,1556470650,95
5,1556470650,19
6,1556470650,97
7,1556470650,52
8,1556470650,30
9,1556470650,90
0,1556470950,84
1,1556470950,92
2,1556470950,60
3,1556470950,90
4,1556470950,14
5,1556470950,66
6,1556470950,22
7,1556470950,90
8,1556470950,18
9,1556470950,38
0,1556471250,15
1,1556471250,41
2,1556471250,66
3,1556471250,81
4,1556471250,80
5,1556471250,52
6,1556471250,87
7,1556471250,99
8,1556471250,74
9,1556471250,63
0,1556471550,9
1,1556471550,94
2,1556471550,48
3,1556471550,20
4,1556471550,35
5,1556471550,95
6,1556471550,91
7,1556471550,33
8,1556471550,99
9,1556471550,21
0,1556471850,23
1,1556471850,83
2,1556471850,14
3,1556471850,83
4,1556471850,73
5,1556471850,80
6,1556471850,1
7,1556471850,95
8,1556471850,70
9,1556471850,71
0,1556472150,85
1,1556472150,38
2,1556472150,64
3,1556472150,52
4,1556472150,19
5,1556472150,45
6,1556472150,4
7,1556472150,59
8,1556472150,96
9,1556472150,31
0,1556472450,22
1,1556472450,5
2,1556472450,77
3,1556472450,23
4,1556472450,78
5,1556472450,12
6,1556472450,18
7,1556472450,69
8,1556472450,97
9,1556472450,18
0,1556472750,43
1,1556472750,72
2,1556472750,1
3,1556472750,57
4,1556472750,7
5,1556472750,75
6,1556472750,37
7,1556472750,8
8,1556472750,22
9,1556472750,59
0,1556473050,31
1,1556473050,60
2,1556473050,97
3,1556473050,96
4,1556473050,12
5,1556473050,69
6,1556473050,41
7,1556473050,68
8,1556473050,28
9,1556473050,89
0,1556473350,99
1,1556473350,2
2,1556473350,46
3,1556473350,28
4,1556473350,25
5,1556473350,24
6,1556473350,41
7,1556473350,96
8,1556473350,46
9,1556473350,38
0,1556473650,14
1,1556473650,89
2,1556473650,11
3,1556473650,67
4,1556473650,98
5,1556473650,18
6,1556473650,94
7,1556473650,35
8,1556473650,79
9,1556473650,69
0,1556473950,46
1,1556473950,10
2,1556473950,29
3,1556473950,96
4,1556473950,6
5,1556473950,93
6,1556473950,17
7,1556473950,99
8,1556473950,61
9,1556473950,45
0,1556474250,88
1,1556474250,13
2,1556474250,99
3,1556474250,35
4,1556474250,41
5,1556474250,77
6,1556474250,11
7,1556474250,34
8,1556474250,73
9,1556474250,57
0,1556474550,73
1,1556474550,39
2,1556474550,98
3,1556474550,36
4,1556474550,6
5,1556474550,96
6,1556474550,6
7,1556474550,1
8,1556474550,83
9,1556474550,85
0,1556474850,70
1,1556474850,30
2,1556474850,48
3,1556474850,51
4,1556474850,78
5,1556474850,54
6,1556474850,44
7,1556474850,95
8,1556474850,6
9,1556474850,57
0,1556475150,92
1,1556475150,46
2,1556475150,70
3,1556475150,91
4,1556475150,81
5,1556475150,64
6,1556475150,68
7,1556475150,45
8,1556475150,98
9,1556475150,93
0,1556475450,54
1,1556475450,23
2,1556475450,32
3,1556475450,53
4,1556475450,11
5,1556475450,39
6,1556475450,49
7,1556475450,18
8,1556475450,92
9,1556475450,33
0,1556475750,55
1,1556475750,14
2,1556475750,63
3,1556475750,3
4,1556475750,17
5,1556475750,93
6,1556475750,10
7,1556475750,61
8,1556475750,88
9,1556475750,16
0,1556476050,18
1,1556476050,80
2,1556476050,62
3,1556476050,41
4,1556476050,23
5,1556476050,96
6,1556476050,57
7,1556476050,92
8,1556476050,41
9,1556476050,7
0,1556476350,85
1,1556476350,95
2,1556476350,31
3,1556476350,70
4,1556476350,0
5,1556476350,94
6,1556476350,61
7,1556476350,50
8,1556476350,12
9,1556476350,5
0,1556476650,83
1,1556476650,68
2,1556476650,71
3,1556476650,98
4,1556476650,71
5,1556476650,88
6,1556476650,91
7,1556476650,81
8,1556476650,49
9,1556476650,31
0,1556476950,49
1,1556476950,19
2,1556476950,11
3,1556476950,12
4,1556476950,12
5,1556476950,86
6,1556476950,60
7,1556476950,69
8,1556476950,78
9,1556476950,1
0,1556477250,29
1,1556477250,16
2,1556477250,48
3,1556477250,60
4,1556477250,86
5,1556477250,1
6,1556477250,6
7,1556477250,99
8,1556477250,51
9,1556477250,19
0,1556477550,4
1,1556477550,86
2,1556477550,39
3,1556477550,75
4,1556477550,36
5,1556477550,62
6,1556477550,63
7,1556477550,27
8,1556477550,96
9,1556477550,64
0,1556477850,10
1,1556477850,45
2,1556477850,35
3,1556477850,73
4,1556477850,9
5,1556477850,48
6,1556477850,59
7,1556477850,69
8,1556477850,69
9,1556477850,38
0,1556478150,22
1,1556478150,98
2,1556478150,6
3,1556478150,23
4,1556478150,10
5,1556478150,44
6,1556478150,24
7,1556478150,17
8,1556478150,43
9,1556478150,27
0,1556478450,88
1,1556478450,47
2,1556478450,13
3,1556478450,27
4,1556478450,74
5,1556478450,49
6,1556478450,89
7,1556478450,37
8,1556478450,28
9,1556478450,85
